"STATION","NAME","LATITUDE","LONGITUDE","ELEVATION","DATE","PRCP","PRCP_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"IN005150100","RAJKOT, IN","22.3","70.783","138.0","2016-11-06",,,"81","H,,S",,,"67",",,S"
"IN005150100","RAJKOT, IN","22.3","70.783","138.0","2016-11-07",,,"78","H,,S",,,"66",",,S"
"IN005150100","RAJKOT, IN","22.3","70.783","138.0","2016-11-08",,,"77","H,,S",,,"64",",,S"
"IN005150100","RAJKOT, IN","22.3","70.783","138.0","2016-11-09",,,"80","H,,S",,,"63",",,S"
"IN005150100","RAJKOT, IN","22.3","70.783","138.0","2016-11-10",,,"78","H,,S",,,"63",",,S"
"IN005150100","RAJKOT, IN","22.3","70.783","138.0","2016-11-11",,,"79","H,,S",,,"64",",,S"
"IN005150100","RAJKOT, IN","22.3","70.783","138.0","2016-11-12",,,"79","H,,S",,,"64",",,S"
"IN005150100","RAJKOT, IN","22.3","70.783","138.0","2016-11-13",,,"77","H,,S",,,"62",",,S"
"IN005150100","RAJKOT, IN","22.3","70.783","138.0","2016-11-14",,,"74","H,,S",,,"62",",,S"
"IN005150100","RAJKOT, IN","22.3","70.783","138.0","2016-11-15",,,"75","H,,S",,,"63",",,S"
"IN005150100","RAJKOT, IN","22.3","70.783","138.0","2016-11-16",,,"78","H,,S",,,"63",",,S"
"IN005150100","RAJKOT, IN","22.3","70.783","138.0","2016-11-17",,,"79","H,,S",,,"66",",,S"
"IN005150100","RAJKOT, IN","22.3","70.783","138.0","2016-11-18",,,"76","H,,S",,,"60",",,S"
"IN005150100","RAJKOT, IN","22.3","70.783","138.0","2016-11-19",,,"79","H,,S",,,"60",",,S"
"IN005150100","RAJKOT, IN","22.3","70.783","138.0","2016-11-20",,,"80","H,,S",,,"59",",,S"
"IN005150100","RAJKOT, IN","22.3","70.783","138.0","2016-11-21",,,"75","H,,S",,,"63",",,S"
"IN005150100","RAJKOT, IN","22.3","70.783","138.0","2016-11-22",,,"78","H,,S",,,"62",",,S"
"IN005150100","RAJKOT, IN","22.3","70.783","138.0","2016-11-23",,,"77","H,,S",,,"61",",,S"
"IN005150100","RAJKOT, IN","22.3","70.783","138.0","2016-11-24",,,"78","H,,S",,,"62",",,S"
"IN005150100","RAJKOT, IN","22.3","70.783","138.0","2016-11-25",,,"80","H,,S",,,"63",",,S"
"IN005150100","RAJKOT, IN","22.3","70.783","138.0","2016-11-26",,,"78","H,,S",,,"65",",,S"
"IN005150100","RAJKOT, IN","22.3","70.783","138.0","2016-11-27",,,"77","H,,S",,,"63",",,S"
"IN005150100","RAJKOT, IN","22.3","70.783","138.0","2016-11-28",,,"79","H,,S",,,"64",",,S"
"IN005150100","RAJKOT, IN","22.3","70.783","138.0","2016-11-29",,,"77","H,,S",,,"60",",,S"
"IN005150100","RAJKOT, IN","22.3","70.783","138.0","2016-11-30",,,"76","H,,S",,,"62",",,S"
"IN005150100","RAJKOT, IN","22.3","70.783","138.0","2016-12-01",,,"76","H,,S",,,"62",",,S"
"IN005150100","RAJKOT, IN","22.3","70.783","138.0","2016-12-02",,,"74","H,,S",,,"61",",,S"
"IN005150100","RAJKOT, IN","22.3","70.783","138.0","2016-12-03",,,"78","H,,S",,,"64",",,S"
"IN005150100","RAJKOT, IN","22.3","70.783","138.0","2016-12-04",,,"79","H,,S",,,"63",",,S"
"IN005150100","RAJKOT, IN","22.3","70.783","138.0","2016-12-05",,,"77","H,,S",,,"60",",,S"
"IN005150100","RAJKOT, IN","22.3","70.783","138.0","2016-12-06",,,"77","H,,S",,,"60",",,S"
"IN005150100","RAJKOT, IN","22.3","70.783","138.0","2016-12-07",,,"77","H,,S",,,"60",",,S"
"IN005150100","RAJKOT, IN","22.3","70.783","138.0","2016-12-08",,,"78","H,,S",,,"63",",,S"
"IN005150100","RAJKOT, IN","22.3","70.783","138.0","2016-12-09",,,"76","H,,S","93",",,S","61",",,S"
"IN005150100","RAJKOT, IN","22.3","70.783","138.0","2016-12-10",,,"77","H,,S",,,"59",",,S"
"IN005150100","RAJKOT, IN","22.3","70.783","138.0","2016-12-11",,,"78","H,,S",,,"64",",,S"
"IN005150100","RAJKOT, IN","22.3","70.783","138.0","2016-12-12",,,"75","H,,S",,,"61",",,S"
"IN005150100","RAJKOT, IN","22.3","70.783","138.0","2016-12-13",,,"71","H,,S",,,"60",",,S"
"IN005150100","RAJKOT, IN","22.3","70.783","138.0","2016-12-14",,,"74","H,,S",,,"60",",,S"
"IN005150100","RAJKOT, IN","22.3","70.783","138.0","2016-12-15",,,"73","H,,S",,,"61",",,S"
"IN005150100","RAJKOT, IN","22.3","70.783","138.0","2016-12-16",,,"77","H,,S",,,"63",",,S"
"IN005150100","RAJKOT, IN","22.3","70.783","138.0","2016-12-17",,,"74","H,,S",,,"60",",,S"
"IN005150100","RAJKOT, IN","22.3","70.783","138.0","2016-12-18",,,"73","H,,S",,,"62",",,S"
"IN005150100","RAJKOT, IN","22.3","70.783","138.0","2016-12-19",,,"73","H,,S",,,"57",",,S"
"IN005150100","RAJKOT, IN","22.3","70.783","138.0","2016-12-20",,,"72","H,,S",,,"58",",,S"
"IN005150100","RAJKOT, IN","22.3","70.783","138.0","2016-12-21",,,"73","H,,S",,,"61",",,S"
"IN005150100","RAJKOT, IN","22.3","70.783","138.0","2016-12-22",,,"74","H,,S",,,"59",",,S"
"IN005150100","RAJKOT, IN","22.3","70.783","138.0","2016-12-23",,,"72","H,,S",,,"56",",,S"
"IN005150100","RAJKOT, IN","22.3","70.783","138.0","2016-12-24",,,"73","H,,S",,,"63",",,S"
"IN005150100","RAJKOT, IN","22.3","70.783","138.0","2016-12-25",,,"70","H,,S",,,"58",",,S"
"IN005150100","RAJKOT, IN","22.3","70.783","138.0","2016-12-26",,,"72","H,,S",,,"57",",,S"
"IN005150100","RAJKOT, IN","22.3","70.783","138.0","2016-12-27",,,"71","H,,S",,,"54",",,S"
"IN005150100","RAJKOT, IN","22.3","70.783","138.0","2016-12-28",,,"77","H,,S",,,"56",",,S"
"IN005150100","RAJKOT, IN","22.3","70.783","138.0","2016-12-29",,,"71","H,,S",,,"56",",,S"
"IN005150100","RAJKOT, IN","22.3","70.783","138.0","2016-12-30",,,"76","H,,S",,,"57",",,S"
"IN005150100","RAJKOT, IN","22.3","70.783","138.0","2016-12-31",,,"76","H,,S",,,"60",",,S"
"IN005150100","RAJKOT, IN","22.3","70.783","138.0","2017-01-01",,,"74","H,,S",,,"57",",,S"
"IN005150100","RAJKOT, IN","22.3","70.783","138.0","2017-01-02",,,"71","H,,S",,,"57",",,S"
"IN005150100","RAJKOT, IN","22.3","70.783","138.0","2017-01-03",,,"75","H,,S",,,"59",",,S"
"IN005150100","RAJKOT, IN","22.3","70.783","138.0","2017-01-04",,,"72","H,,S",,,"58",",,S"
"IN005150100","RAJKOT, IN","22.3","70.783","138.0","2017-01-05",,,"70","H,,S",,,"58",",,S"
"IN005150100","RAJKOT, IN","22.3","70.783","138.0","2017-01-06",,,"72","H,,S",,,"61",",,S"
"IN005150100","RAJKOT, IN","22.3","70.783","138.0","2017-01-07",,,"73","H,,S",,,,
"IN005150100","RAJKOT, IN","22.3","70.783","138.0","2017-01-08",,,"65","H,,S",,,"53",",,S"
"IN005150100","RAJKOT, IN","22.3","70.783","138.0","2017-01-09",,,"67","H,,S",,,"51",",,S"
"IN005150100","RAJKOT, IN","22.3","70.783","138.0","2017-01-10",,,"63","H,,S",,,"50",",,S"
"IN005150100","RAJKOT, IN","22.3","70.783","138.0","2017-01-11",,,"63","H,,S",,,"47",",,S"
"IN005150100","RAJKOT, IN","22.3","70.783","138.0","2017-01-12",,,"67","H,,S",,,"51",",,S"
"IN005150100","RAJKOT, IN","22.3","70.783","138.0","2017-01-13",,,"71","H,,S",,,"54",",,S"
"IN005150100","RAJKOT, IN","22.3","70.783","138.0","2017-01-14",,,"66","H,,S",,,"52",",,S"
"IN005150100","RAJKOT, IN","22.3","70.783","138.0","2017-01-15",,,"74","H,,S",,,"59",",,S"
"IN005150100","RAJKOT, IN","22.3","70.783","138.0","2017-01-16",,,"66","H,,S",,,"55",",,S"
"IN005150100","RAJKOT, IN","22.3","70.783","138.0","2017-01-17",,,"66","H,,S",,,"52",",,S"
"IN005150100","RAJKOT, IN","22.3","70.783","138.0","2017-01-18",,,"65","H,,S",,,"52",",,S"
"IN005150100","RAJKOT, IN","22.3","70.783","138.0","2017-01-19",,,"66","H,,S",,,"52",",,S"
"IN005150100","RAJKOT, IN","22.3","70.783","138.0","2017-01-20",,,"68","H,,S",,,"58",",,S"
"IN005150100","RAJKOT, IN","22.3","70.783","138.0","2017-01-21",,,"74","H,,S",,,"56",",,S"
"IN005150100","RAJKOT, IN","22.3","70.783","138.0","2017-01-22",,,"71","H,,S",,,"58",",,S"
"IN005150100","RAJKOT, IN","22.3","70.783","138.0","2017-01-23",,,"77","H,,S",,,"60",",,S"
"IN005150100","RAJKOT, IN","22.3","70.783","138.0","2017-01-24",,,"79","H,,S",,,"61",",,S"
"IN005150100","RAJKOT, IN","22.3","70.783","138.0","2017-01-25",,,"76","H,,S",,,"60",",,S"
"IN005150100","RAJKOT, IN","22.3","70.783","138.0","2017-01-26",,,"69","H,,S",,,"59",",,S"
"IN005150100","RAJKOT, IN","22.3","70.783","138.0","2017-01-27",,,"67","H,,S",,,"55",",,S"
"IN005150100","RAJKOT, IN","22.3","70.783","138.0","2017-01-28",,,"70","H,,S",,,"54",",,S"
"IN005150100","RAJKOT, IN","22.3","70.783","138.0","2017-01-29",,,"77","H,,S",,,"60",",,S"
"IN005150100","RAJKOT, IN","22.3","70.783","138.0","2017-01-30",,,"71","H,,S",,,"57",",,S"
"IN005150100","RAJKOT, IN","22.3","70.783","138.0","2017-01-31",,,"72","H,,S",,,"55",",,S"
"IN005150100","RAJKOT, IN","22.3","70.783","138.0","2017-02-01",,,"73","H,,S",,,"58",",,S"
"IN005150100","RAJKOT, IN","22.3","70.783","138.0","2017-02-02",,,"78","H,,S",,,"61",",,S"
"IN005150100","RAJKOT, IN","22.3","70.783","138.0","2017-02-03",,,"77","H,,S",,,"63",",,S"
"IN005150100","RAJKOT, IN","22.3","70.783","138.0","2017-02-04",,,"72","H,,S",,,"64",",,S"
"IN005150100","RAJKOT, IN","22.3","70.783","138.0","2017-02-05",,,"66","H,,S",,,"56",",,S"
"IN005150100","RAJKOT, IN","22.3","70.783","138.0","2017-02-06",,,"69","H,,S",,,"51",",,S"
"IN005150100","RAJKOT, IN","22.3","70.783","138.0","2017-02-07",,,"67","H,,S",,,"51",",,S"
"IN005150100","RAJKOT, IN","22.3","70.783","138.0","2017-02-08",,,"70","H,,S",,,"54",",,S"
"IN005150100","RAJKOT, IN","22.3","70.783","138.0","2017-02-09",,,"70","H,,S",,,"54",",,S"
"IN005150100","RAJKOT, IN","22.3","70.783","138.0","2017-02-10",,,"68","H,,S",,,"51",",,S"
"IN005150100","RAJKOT, IN","22.3","70.783","138.0","2017-02-11",,,"69","H,,S",,,"54",",,S"
"IN005150100","RAJKOT, IN","22.3","70.783","138.0","2017-02-12",,,"71","H,,S",,,"54",",,S"
"IN005150100","RAJKOT, IN","22.3","70.783","138.0","2017-02-13",,,"75","H,,S",,,"59",",,S"
"IN005150100","RAJKOT, IN","22.3","70.783","138.0","2017-02-14",,,"84","H,,S",,,"64",",,S"
"IN005150100","RAJKOT, IN","22.3","70.783","138.0","2017-02-15",,,"84","H,,S",,,"71",",,S"
"IN005150100","RAJKOT, IN","22.3","70.783","138.0","2017-02-16",,,"85","H,,S",,,"73",",,S"
"IN005150100","RAJKOT, IN","22.3","70.783","138.0","2017-02-17",,,"84","H,,S",,,"72",",,S"
"IN005150100","RAJKOT, IN","22.3","70.783","138.0","2017-02-18",,,"87","H,,S",,,"67",",,S"
"IN005150100","RAJKOT, IN","22.3","70.783","138.0","2017-02-19",,,"84","H,,S",,,"69",",,S"
"IN005150100","RAJKOT, IN","22.3","70.783","138.0","2017-02-20",,,"80","H,,S",,,"67",",,S"
"IN005150100","RAJKOT, IN","22.3","70.783","138.0","2017-02-21",,,"75","H,,S",,,"64",",,S"
"IN005150100","RAJKOT, IN","22.3","70.783","138.0","2017-02-22",,,"74","H,,S",,,"63",",,S"
"IN005150100","RAJKOT, IN","22.3","70.783","138.0","2017-02-23",,,"74","H,,S",,,"63",",,S"
"IN005150100","RAJKOT, IN","22.3","70.783","138.0","2017-02-24",,,"81","H,,S",,,"60",",,S"
"IN005150100","RAJKOT, IN","22.3","70.783","138.0","2017-02-25",,,"82","H,,S",,,"64",",,S"
"IN005150100","RAJKOT, IN","22.3","70.783","138.0","2017-02-26",,,"85","H,,S",,,"63",",,S"
"IN005150100","RAJKOT, IN","22.3","70.783","138.0","2017-02-27",,,"83","H,,S",,,"65",",,S"
"IN005150100","RAJKOT, IN","22.3","70.783","138.0","2017-02-28",,,"81","H,,S",,,"66",",,S"
"IN005150100","RAJKOT, IN","22.3","70.783","138.0","2017-03-01",,,"82","H,,S",,,"67",",,S"
"IN005150100","RAJKOT, IN","22.3","70.783","138.0","2017-03-02",,,"78","H,,S",,,"66",",,S"
"IN005150100","RAJKOT, IN","22.3","70.783","138.0","2017-03-03",,,"78","H,,S",,,"63",",,S"
"IN005150100","RAJKOT, IN","22.3","70.783","138.0","2017-03-04",,,"80","H,,S",,,"65",",,S"
"IN005150100","RAJKOT, IN","22.3","70.783","138.0","2017-03-05",,,"80","H,,S",,,"64",",,S"
"IN005150100","RAJKOT, IN","22.3","70.783","138.0","2017-03-06",,,"80","H,,S",,,"65",",,S"
"IN005150100","RAJKOT, IN","22.3","70.783","138.0","2017-03-07",,,"81","H,,S",,,"67",",,S"
"IN005150100","RAJKOT, IN","22.3","70.783","138.0","2017-03-08",,,"78","H,,S",,,"69",",,S"
"IN005150100","RAJKOT, IN","22.3","70.783","138.0","2017-03-09",,,"79","H,,S",,,"68",",,S"
"IN005150100","RAJKOT, IN","22.3","70.783","138.0","2017-03-10",,,"78","H,,S",,,"67",",,S"
"IN005150100","RAJKOT, IN","22.3","70.783","138.0","2017-03-11",,,"74","H,,S",,,"64",",,S"
"IN005150100","RAJKOT, IN","22.3","70.783","138.0","2017-03-12",,,"73","H,,S",,,"56",",,S"
"IN005150100","RAJKOT, IN","22.3","70.783","138.0","2017-03-13",,,"76","H,,S",,,"58",",,S"
"IN005150100","RAJKOT, IN","22.3","70.783","138.0","2017-03-14",,,"79","H,,S",,,,
"IN005150100","RAJKOT, IN","22.3","70.783","138.0","2017-03-15",,,"87","H,,S",,,"70",",,S"
"IN005150100","RAJKOT, IN","22.3","70.783","138.0","2017-03-16",,,"86","H,,S",,,"67",",,S"
"IN005150100","RAJKOT, IN","22.3","70.783","138.0","2017-03-17",,,"83","H,,S",,,"68",",,S"
"IN005150100","RAJKOT, IN","22.3","70.783","138.0","2017-03-18",,,"83","H,,S",,,,
"IN005150100","RAJKOT, IN","22.3","70.783","138.0","2017-03-19",,,"81","H,,S",,,"70",",,S"
"IN005150100","RAJKOT, IN","22.3","70.783","138.0","2017-03-20",,,"85","H,,S",,,"69",",,S"
"IN005150100","RAJKOT, IN","22.3","70.783","138.0","2017-03-21",,,"87","H,,S",,,"73",",,S"
"IN005150100","RAJKOT, IN","22.3","70.783","138.0","2017-03-22",,,"84","H,,S",,,"69",",,S"
"IN005150100","RAJKOT, IN","22.3","70.783","138.0","2017-03-23",,,"87","H,,S","100",",,S","69",",,S"
"IN005150100","RAJKOT, IN","22.3","70.783","138.0","2017-03-24",,,"85","H,,S",,,"70",",,S"
"IN005150100","RAJKOT, IN","22.3","70.783","138.0","2017-03-25",,,"85","H,,S",,,"69",",,S"
"IN005150100","RAJKOT, IN","22.3","70.783","138.0","2017-03-26",,,"86","H,,S",,,"72",",,S"
"IN005150100","RAJKOT, IN","22.3","70.783","138.0","2017-03-27",,,"91","H,,S",,,"73",",,S"
"IN005150100","RAJKOT, IN","22.3","70.783","138.0","2017-03-28",,,"89","H,,S",,,"75",",,S"
"IN005150100","RAJKOT, IN","22.3","70.783","138.0","2017-03-29",,,"92","H,,S",,,"73",",,S"
"IN005150100","RAJKOT, IN","22.3","70.783","138.0","2017-03-30",,,"90","H,,S",,,"71",",,S"
"IN005150100","RAJKOT, IN","22.3","70.783","138.0","2017-03-31",,,"88","H,,S",,,"72",",,S"
"IN005150100","RAJKOT, IN","22.3","70.783","138.0","2017-04-01",,,"91","H,,S",,,"72",",,S"
"IN005150100","RAJKOT, IN","22.3","70.783","138.0","2017-04-02",,,"85","H,,S",,,"72",",,S"
"IN005150100","RAJKOT, IN","22.3","70.783","138.0","2017-04-03",,,"88","H,,S",,,"75",",,S"
"IN005150100","RAJKOT, IN","22.3","70.783","138.0","2017-04-04",,,"88","H,,S",,,"76",",,S"
"IN005150100","RAJKOT, IN","22.3","70.783","138.0","2017-04-05",,,"91","H,,S",,,"76",",,S"
"IN005150100","RAJKOT, IN","22.3","70.783","138.0","2017-04-06",,,"85","H,,S",,,"74",",,S"
"IN005150100","RAJKOT, IN","22.3","70.783","138.0","2017-04-07",,,"80","H,,S",,,"69",",,S"
"IN005150100","RAJKOT, IN","22.3","70.783","138.0","2017-04-08",,,"83","H,,S",,,"66",",,S"
"IN005150100","RAJKOT, IN","22.3","70.783","138.0","2017-04-09",,,"84","H,,S",,,"66",",,S"
"IN005150100","RAJKOT, IN","22.3","70.783","138.0","2017-04-10",,,"90","H,,S",,,"75",",,S"
"IN005150100","RAJKOT, IN","22.3","70.783","138.0","2017-04-11",,,"92","H,,S",,,"72",",,S"
"IN005150100","RAJKOT, IN","22.3","70.783","138.0","2017-04-12",,,"94","H,,S",,,"75",",,S"
"IN005150100","RAJKOT, IN","22.3","70.783","138.0","2017-04-14",,,"94","H,,S",,,"79",",,S"
"IN005150100","RAJKOT, IN","22.3","70.783","138.0","2017-04-15",,,"91","H,,S",,,"75",",,S"
"IN005150100","RAJKOT, IN","22.3","70.783","138.0","2017-04-16",,,"90","H,,S",,,"74",",,S"
"IN005150100","RAJKOT, IN","22.3","70.783","138.0","2017-04-17",,,"84","H,,S",,,"74",",,S"
"IN005150100","RAJKOT, IN","22.3","70.783","138.0","2017-04-18",,,"93","H,,S",,,"74",",,S"
"IN005150100","RAJKOT, IN","22.3","70.783","138.0","2017-04-19",,,"87","H,,S",,,"75",",,S"
"IN005150100","RAJKOT, IN","22.3","70.783","138.0","2017-04-20",,,"94","H,,S",,,"76",",,S"
"IN005150100","RAJKOT, IN","22.3","70.783","138.0","2017-04-21",,,"87","H,,S",,,"78",",,S"
"IN005150100","RAJKOT, IN","22.3","70.783","138.0","2017-04-22",,,"87","H,,S",,,"76",",,S"
"IN005150100","RAJKOT, IN","22.3","70.783","138.0","2017-04-23",,,"87","H,,S",,,"76",",,S"
"IN005150100","RAJKOT, IN","22.3","70.783","138.0","2017-04-24",,,"87","H,,S",,,"76",",,S"
"IN005150100","RAJKOT, IN","22.3","70.783","138.0","2017-04-25",,,"87","H,,S",,,"76",",,S"
"IN005150100","RAJKOT, IN","22.3","70.783","138.0","2017-04-26",,,"89","H,,S",,,"74",",,S"
"IN005150100","RAJKOT, IN","22.3","70.783","138.0","2017-04-27",,,"88","H,,S",,,"74",",,S"
"IN005150100","RAJKOT, IN","22.3","70.783","138.0","2017-04-28",,,"86","H,,S",,,"75",",,S"
"IN005150100","RAJKOT, IN","22.3","70.783","138.0","2017-04-29",,,"91","H,,S",,,"77",",,S"
"IN005150100","RAJKOT, IN","22.3","70.783","138.0","2017-04-30",,,"90","H,,S",,,"76",",,S"
"IN005150100","RAJKOT, IN","22.3","70.783","138.0","2017-05-01",,,"93","H,,S",,,"76",",,S"
"IN005150100","RAJKOT, IN","22.3","70.783","138.0","2017-05-02",,,"94","H,,S",,,"77",",,S"
"IN005150100","RAJKOT, IN","22.3","70.783","138.0","2017-05-03",,,"91","H,,S",,,"78",",,S"
"IN005150100","RAJKOT, IN","22.3","70.783","138.0","2017-05-04",,,"92","H,,S",,,"76",",,S"
"IN005150100","RAJKOT, IN","22.3","70.783","138.0","2017-05-05",,,"90","H,,S",,,"78",",,S"
"IN005150100","RAJKOT, IN","22.3","70.783","138.0","2017-05-06",,,"92","H,,S",,,"77",",,S"
"IN005150100","RAJKOT, IN","22.3","70.783","138.0","2017-05-07",,,"91","H,,S",,,"78",",,S"
"IN005150100","RAJKOT, IN","22.3","70.783","138.0","2017-05-08",,,"91","H,,S",,,"79",",,S"
"IN005150100","RAJKOT, IN","22.3","70.783","138.0","2017-05-09",,,"92","H,,S",,,"79",",,S"
"IN005150100","RAJKOT, IN","22.3","70.783","138.0","2017-05-10",,,"93","H,,S",,,"79",",,S"
"IN005150100","RAJKOT, IN","22.3","70.783","138.0","2017-05-11",,,"90","H,,S",,,"80",",,S"
"IN005150100","RAJKOT, IN","22.3","70.783","138.0","2017-05-12",,,"95","H,,S",,,"78",",,S"
"IN005150100","RAJKOT, IN","22.3","70.783","138.0","2017-05-13",,,"91","H,,S",,,"79",",,S"
"IN005150100","RAJKOT, IN","22.3","70.783","138.0","2017-05-14",,,"92","H,,S",,,"79",",,S"
"IN005150100","RAJKOT, IN","22.3","70.783","138.0","2017-05-15",,,"92","H,,S",,,"79",",,S"
"IN005150100","RAJKOT, IN","22.3","70.783","138.0","2017-05-16",,,"93","H,,S",,,"80",",,S"
"IN005150100","RAJKOT, IN","22.3","70.783","138.0","2017-05-17",,,"90","H,,S",,,"81",",,S"
"IN005150100","RAJKOT, IN","22.3","70.783","138.0","2017-05-18",,,"92","H,,S",,,"79",",,S"
"IN005150100","RAJKOT, IN","22.3","70.783","138.0","2017-05-19",,,"90","H,,S",,,"79",",,S"
"IN005150100","RAJKOT, IN","22.3","70.783","138.0","2017-05-20",,,"89","H,,S",,,"79",",,S"
"IN005150100","RAJKOT, IN","22.3","70.783","138.0","2017-05-21",,,"89","H,,S",,,"80",",,S"
"IN005150100","RAJKOT, IN","22.3","70.783","138.0","2017-05-22",,,"93","H,,S",,,"80",",,S"
"IN005150100","RAJKOT, IN","22.3","70.783","138.0","2017-05-23",,,"89","H,,S",,,"79",",,S"
"IN005150100","RAJKOT, IN","22.3","70.783","138.0","2017-05-24",,,"89","H,,S",,,"79",",,S"
"IN005150100","RAJKOT, IN","22.3","70.783","138.0","2017-05-25",,,"92","H,,S",,,"81",",,S"
"IN005150100","RAJKOT, IN","22.3","70.783","138.0","2017-05-26",,,"95","H,,S",,,"80",",,S"
"IN005150100","RAJKOT, IN","22.3","70.783","138.0","2017-05-27",,,"92","H,,S",,,"82",",,S"
"IN005150100","RAJKOT, IN","22.3","70.783","138.0","2017-05-28",,,"92","H,,S",,,"82",",,S"
"IN005150100","RAJKOT, IN","22.3","70.783","138.0","2017-05-29",,,"90","H,,S","102",",,S","83",",,S"
"IN005150100","RAJKOT, IN","22.3","70.783","138.0","2017-05-30",,,"95","H,,S",,,"82",",,S"
"IN005150100","RAJKOT, IN","22.3","70.783","138.0","2017-05-31",,,"92","H,,S",,,"82",",,S"
"IN005150100","RAJKOT, IN","22.3","70.783","138.0","2017-06-01",,,"89","H,,S",,,,
"IN005150100","RAJKOT, IN","22.3","70.783","138.0","2017-06-02","2.76",",,S","87","H,,S",,,"74",",,S"
"IN005150100","RAJKOT, IN","22.3","70.783","138.0","2017-06-03","0.94",",,S","89","H,,S",,,"78",",,S"
"IN005150100","RAJKOT, IN","22.3","70.783","138.0","2017-06-04","0.08",",,S","91","H,,S",,,"81",",,S"
"IN005150100","RAJKOT, IN","22.3","70.783","138.0","2017-06-05","0.00",",,S","91","H,,S",,,"82",",,S"
"IN005150100","RAJKOT, IN","22.3","70.783","138.0","2017-06-06",,,"90","H,,S",,,"82",",,S"
"IN005150100","RAJKOT, IN","22.3","70.783","138.0","2017-06-07",,,"92","H,,S",,,"82",",,S"
"IN005150100","RAJKOT, IN","22.3","70.783","138.0","2017-06-08",,,"87","H,,S",,,"82",",,S"
"IN005150100","RAJKOT, IN","22.3","70.783","138.0","2017-06-09",,,"87","H,,S",,,"81",",,S"
"IN005150100","RAJKOT, IN","22.3","70.783","138.0","2017-06-10",,,"85","H,,S",,,,
"IN005150100","RAJKOT, IN","22.3","70.783","138.0","2017-06-11",,,"90","H,,S",,,"81",",,S"
"IN005150100","RAJKOT, IN","22.3","70.783","138.0","2017-06-12",,,"89","H,,S",,,"80",",,S"
"IN005150100","RAJKOT, IN","22.3","70.783","138.0","2017-06-13",,,"92","H,,S",,,"80",",,S"
"IN005150100","RAJKOT, IN","22.3","70.783","138.0","2017-06-14",,,"91","H,,S",,,"81",",,S"
"IN005150100","RAJKOT, IN","22.3","70.783","138.0","2017-06-15",,,"90","H,,S",,,"81",",,S"
"IN005150100","RAJKOT, IN","22.3","70.783","138.0","2017-06-16",,,"89","H,,S",,,"81",",,S"
"IN005150100","RAJKOT, IN","22.3","70.783","138.0","2017-06-17",,,"90","H,,S",,,"81",",,S"
"IN005150100","RAJKOT, IN","22.3","70.783","138.0","2017-06-18",,,"91","H,,S",,,"81",",,S"
"IN005150100","RAJKOT, IN","22.3","70.783","138.0","2017-06-19",,,"91","H,,S",,,"82",",,S"
"IN005150100","RAJKOT, IN","22.3","70.783","138.0","2017-06-20",,,"89","H,,S",,,,
"IN005150100","RAJKOT, IN","22.3","70.783","138.0","2017-06-21",,,"90","H,,S",,,"82",",,S"
"IN005150100","RAJKOT, IN","22.3","70.783","138.0","2017-06-22",,,"91","H,,S",,,"82",",,S"
"IN005150100","RAJKOT, IN","22.3","70.783","138.0","2017-06-23",,,"85","H,,S",,,"81",",,S"
"IN005150100","RAJKOT, IN","22.3","70.783","138.0","2017-06-24",,,"88","H,,S",,,"80",",,S"
"IN005150100","RAJKOT, IN","22.3","70.783","138.0","2017-06-25",,,"87","H,,S",,,,
"IN005150100","RAJKOT, IN","22.3","70.783","138.0","2017-06-26",,,"86","H,,S",,,"78",",,S"
"IN005150100","RAJKOT, IN","22.3","70.783","138.0","2017-06-27",,,"87","H,,S",,,"80",",,S"
"IN005150100","RAJKOT, IN","22.3","70.783","138.0","2017-06-28",,,"86","H,,S",,,"81",",,S"
"IN005150100","RAJKOT, IN","22.3","70.783","138.0","2017-06-29",,,"82","H,,S",,,,
"IN005150100","RAJKOT, IN","22.3","70.783","138.0","2017-06-30",,,"80","H,,S",,,"77",",,S"
"IN005150100","RAJKOT, IN","22.3","70.783","138.0","2017-07-01",,,"81","H,,S",,,"76",",,S"
"IN005150100","RAJKOT, IN","22.3","70.783","138.0","2017-07-02",,,"84","H,,S",,,"80",",,S"
"IN005150100","RAJKOT, IN","22.3","70.783","138.0","2017-07-03",,,"85","H,,S",,,"80",",,S"
"IN005150100","RAJKOT, IN","22.3","70.783","138.0","2017-07-04","0.00",",,S","87","H,,S",,,"80",",,S"
"IN005150100","RAJKOT, IN","22.3","70.783","138.0","2017-07-05",,,"87","H,,S",,,"80",",,S"
"IN005150100","RAJKOT, IN","22.3","70.783","138.0","2017-07-06",,,"87","H,,S",,,"80",",,S"
"IN005150100","RAJKOT, IN","22.3","70.783","138.0","2017-07-07",,,"87","H,,S",,,"81",",,S"
"IN005150100","RAJKOT, IN","22.3","70.783","138.0","2017-07-08",,,"82","H,,S",,,,
"IN005150100","RAJKOT, IN","22.3","70.783","138.0","2017-07-09",,,"83","H,,S",,,"77",",,S"
"IN005150100","RAJKOT, IN","22.3","70.783","138.0","2017-07-10",,,"84","H,,S",,,"77",",,S"
